Date,Overall Homeless,State,State_Name,unemploy_rate,employed_pop_rate,HomeValueIndex,MHHI,Poverty_Count,Poverty_Rate,Min_Rent
2018-06-30,2844.0,UT,Utah,2.9,66.5,302539.5,73158.0,281866.0,9.0,551.0
2018-07-31,2837.0,UT,Utah,2.9,66.4,304543.0,73525.0,281515.0,9.0,551.0
2018-08-31,2831.0,UT,Utah,2.9,66.4,306651.0,73892.0,281165.0,9.0,552.0
2018-09-30,2824.0,UT,Utah,2.9,66.4,309456.0,74248.0,280826.0,9.0,552.0
2018-10-31,2818.0,UT,Utah,2.9,66.3,312242.5,74615.0,280475.0,9.0,552.0
2018-11-30,2811.0,UT,Utah,2.9,66.4,314845.5,74971.0,280136.0,9.0,552.0
2018-12-31,2805.0,UT,Utah,2.8,66.4,316801.0,75338.0,279786.0,9.0,553.0
2019-01-31,2798.0,UT,Utah,2.8,66.5,318451.5,75705.0,279435.0,9.0,553.0
2019-02-28,2824.0,UT,Utah,2.7,66.5,319863.0,,,,556.0
2019-03-31,2852.0,UT,Utah,2.7,66.6,321667.0,,,,559.0
2019-04-30,2879.0,UT,Utah,2.6,66.6,323047.0,,,,563.0
2019-05-31,2907.0,UT,Utah,2.6,66.7,324076.0,,,,566.0
2019-06-30,2935.0,UT,Utah,2.5,66.7,324918.5,,,,569.0
2019-07-31,2963.0,UT,Utah,2.5,66.8,325920.5,,,,572.0
2019-08-31,2991.0,UT,Utah,2.5,66.8,327075.5,,,,576.0
2019-09-30,3019.0,UT,Utah,2.4,66.9,328188.5,,,,579.0
2019-10-31,3047.0,UT,Utah,2.4,67.0,328941.0,,,,582.0
2019-11-30,3074.0,UT,Utah,2.4,67.0,330402.5,,,,585.0
2019-12-31,3103.0,UT,Utah,2.4,67.0,332163.5,,,,589.0
2020-01-31,3131.0,UT,Utah,2.4,66.9,334782.5,,,,592.0
2007-01-31,9746.0,VA,Virginia,3.2,66.7,183199.0,59575.0,739135.0,10.0,547.0
2007-02-28,9648.0,VA,Virginia,3.2,66.7,182987.0,59700.0,741261.0,10.0,550.0
2007-03-31,9540.0,VA,Virginia,3.1,66.7,182750.0,59839.0,743615.0,10.0,553.0
2007-04-30,9435.0,VA,Virginia,3.1,66.7,182571.0,59974.0,745893.0,10.0,556.0
2007-05-31,9326.0,VA,Virginia,3.1,66.7,181863.0,60113.0,748247.0,10.0,559.0
2007-06-30,9221.0,VA,Virginia,3.2,66.6,181069.0,60247.0,750526.0,10.0,562.0
2007-07-31,9113.0,VA,Virginia,3.2,66.6,180114.0,60386.0,752880.0,10.0,565.0
2007-08-31,9004.0,VA,Virginia,3.3,66.7,179973.0,60525.0,755234.0,10.0,568.0
2007-09-30,8899.0,VA,Virginia,3.4,66.7,179847.0,60659.0,757512.0,10.0,571.0
2007-10-31,8791.0,VA,Virginia,3.5,66.7,179745.0,60798.0,759866.0,10.0,574.0
2007-11-30,8686.0,VA,Virginia,3.5,66.7,179280.0,60932.0,762144.0,10.0,577.0
2007-12-31,8577.0,VA,Virginia,3.6,66.8,178785.0,61071.0,764498.0,10.0,580.0
2008-01-31,8469.0,VA,Virginia,3.6,66.8,178107.0,61210.0,766852.0,10.0,583.0
2008-02-29,8499.0,VA,Virginia,3.7,66.9,177181.0,61064.0,769919.0,10.0,584.0
2008-03-31,8532.0,VA,Virginia,3.7,66.9,175681.0,60909.0,773197.0,10.0,586.0
2008-04-30,8563.0,VA,Virginia,3.9,67.0,174382.0,60758.0,776369.0,10.0,587.0
2008-05-31,8596.0,VA,Virginia,4.0,66.9,173413.0,60602.0,779647.0,10.0,588.0
2008-06-30,8627.0,VA,Virginia,4.1,66.9,173394.0,60452.0,782820.0,10.0,590.0
2008-07-31,8659.0,VA,Virginia,4.3,66.9,172727.0,60296.0,786098.0,10.0,591.0
2008-08-31,8692.0,VA,Virginia,4.4,66.8,172237.0,60140.0,789376.0,10.0,592.0
2008-09-30,8723.0,VA,Virginia,4.5,66.6,171515.0,59990.0,792548.0,10.0,594.0
2008-10-31,8756.0,VA,Virginia,4.7,66.4,171209.0,59834.0,795826.0,10.0,595.0
2008-11-30,8787.0,VA,Virginia,5.0,66.1,170598.0,59683.0,798999.0,11.0,596.0
2008-12-31,8820.0,VA,Virginia,5.4,65.8,169803.0,59528.0,802277.0,11.0,598.0
2009-01-31,8852.0,VA,Virginia,5.7,65.4,168839.0,59372.0,805555.0,11.0,599.0
2009-02-28,8869.0,VA,Virginia,6.1,65.1,167826.0,59471.0,810172.0,11.0,601.0
2009-03-31,8889.0,VA,Virginia,6.4,64.8,164883.0,59581.0,815285.0,11.0,603.0
2009-04-30,8908.0,VA,Virginia,6.6,64.6,163428.0,59687.0,820232.0,11.0,606.0
2009-05-31,8927.0,VA,Virginia,6.8,64.5,162279.5,59797.0,825344.0,11.0,608.0
2009-06-30,8946.0,VA,Virginia,6.9,64.3,164901.0,59903.0,830291.0,11.0,610.0
2009-07-31,8965.0,VA,Virginia,7.0,64.1,164497.0,60013.0,835403.0,11.0,612.0
2009-08-31,8984.0,VA,Virginia,7.1,63.9,164303.0,60123.0,840515.0,11.0,615.0
2009-09-30,9003.0,VA,Virginia,7.2,63.7,170375.5,60229.0,845462.0,11.0,617.0
2009-10-31,9023.0,VA,Virginia,7.3,63.5,169734.0,60339.0,850575.0,11.0,619.0
2009-11-30,9041.0,VA,Virginia,7.4,63.4,169195.0,60445.0,855522.0,11.0,621.0
2009-12-31,9061.0,VA,Virginia,7.5,63.3,168687.5,60555.0,860634.0,11.0,624.0
2010-01-31,9080.0,VA,Virginia,7.6,63.3,168214.0,60665.0,865746.0,11.0,626.0
2010-02-28,9060.0,VA,Virginia,7.6,63.3,167779.5,60758.0,869354.0,11.0,627.0
2010-03-31,9037.0,VA,Virginia,7.6,63.4,167460.0,60861.0,873349.0,11.0,628.0
2010-04-30,9016.0,VA,Virginia,7.5,62.5,167330.0,60961.0,877214.0,11.0,629.0
2010-05-31,8993.0,VA,Virginia,7.4,62.6,167229.0,61063.0,881209.0,11.0,630.0
2010-06-30,8972.0,VA,Virginia,7.3,62.7,167284.5,61163.0,885075.0,11.0,631.0
2010-07-31,8949.0,VA,Virginia,7.2,62.7,167232.5,61266.0,889069.0,11.0,632.0
2010-08-31,8927.0,VA,Virginia,7.2,62.6,166876.5,61369.0,893064.0,11.0,634.0
2010-09-30,8905.0,VA,Virginia,7.1,62.6,166216.0,61469.0,896930.0,11.0,635.0
2010-10-31,8883.0,VA,Virginia,7.1,62.6,165596.5,61572.0,900924.0,11.0,636.0
2010-11-30,8861.0,VA,Virginia,7.0,62.7,165276.0,61671.0,904790.0,12.0,637.0
2010-12-31,8838.0,VA,Virginia,6.9,62.7,165045.0,61774.0,908784.0,12.0,638.0
2011-01-31,8816.0,VA,Virginia,6.7,62.8,164801.0,61877.0,912779.0,12.0,639.0
2011-02-28,8786.0,VA,Virginia,6.6,62.9,164323.5,61870.0,914590.0,12.0,639.0
2011-03-31,8753.0,VA,Virginia,6.6,62.9,163946.5,61862.0,916595.0,12.0,639.0
2011-04-30,8720.0,VA,Virginia,6.5,62.9,163532.5,61854.0,918535.0,12.0,639.0
2011-05-31,8687.0,VA,Virginia,6.5,62.9,163392.5,61846.0,920540.0,12.0,639.0
2011-06-30,8655.0,VA,Virginia,6.6,62.8,163295.0,61838.0,922480.0,12.0,639.0
2011-07-31,8622.0,VA,Virginia,6.6,62.8,163398.0,61830.0,924484.0,12.0,639.0
2011-08-31,8588.0,VA,Virginia,6.6,62.9,163376.5,61822.0,926489.0,12.0,638.0
2011-09-30,8556.0,VA,Virginia,6.6,62.9,163329.0,61814.0,928429.0,12.0,638.0
2011-10-31,8523.0,VA,Virginia,6.5,63.0,163108.5,61806.0,930434.0,12.0,638.0
2011-11-30,8491.0,VA,Virginia,6.4,63.0,162980.0,61798.0,932374.0,12.0,638.0
2011-12-31,8457.0,VA,Virginia,6.3,63.0,162987.0,61790.0,934379.0,12.0,638.0
2012-01-31,8424.0,VA,Virginia,6.2,63.0,163061.5,61782.0,936384.0,12.0,638.0
2012-02-29,8361.0,VA,Virginia,6.2,62.9,163055.5,61858.0,936754.0,12.0,641.0
2012-03-31,8293.0,VA,Virginia,6.1,62.8,163159.0,61940.0,937150.0,12.0,644.0
2012-04-30,8228.0,VA,Virginia,6.1,62.7,163260.0,62019.0,937534.0,12.0,647.0
2012-05-31,8160.0,VA,Virginia,6.1,62.7,163579.0,62100.0,937930.0,12.0,651.0
2012-06-30,8094.0,VA,Virginia,6.0,62.6,163718.0,62179.0,938313.0,12.0,654.0
2012-07-31,8027.0,VA,Virginia,5.9,62.6,164005.5,62261.0,938709.0,12.0,657.0
2012-08-31,7959.0,VA,Virginia,5.9,62.7,164164.5,62342.0,939105.0,12.0,660.0
2012-09-30,7894.0,VA,Virginia,5.8,62.8,164346.5,62421.0,939488.0,12.0,663.0
2012-10-31,7826.0,VA,Virginia,5.7,62.8,164345.0,62503.0,939884.0,12.0,666.0
2012-11-30,7760.0,VA,Virginia,5.7,62.9,164422.5,62582.0,940267.0,12.0,670.0
2012-12-31,7693.0,VA,Virginia,5.7,62.9,164463.0,62663.0,940663.0,12.0,673.0
2013-01-31,7625.0,VA,Virginia,5.6,62.8,164666.0,62745.0,941059.0,12.0,676.0
2013-02-28,7579.0,VA,Virginia,5.6,62.7,164730.5,62912.0,942170.0,12.0,675.0
2013-03-31,7527.0,VA,Virginia,5.6,62.7,165057.0,63097.0,943400.0,12.0,675.0
2013-04-30,7477.0,VA,Virginia,5.6,62.7,165072.0,63276.0,944590.0,12.0,674.0
2013-05-31,7426.0,VA,Virginia,5.6,62.7,166213.5,63461.0,945820.0,12.0,673.0
2013-06-30,7376.0,VA,Virginia,5.6,62.7,167076.5,63640.0,947011.0,12.0,673.0
2013-07-31,7325.0,VA,Virginia,5.6,62.7,168086.0,63825.0,948240.0,12.0,672.0
2013-08-31,7274.0,VA,Virginia,5.6,62.7,167965.0,64010.0,949470.0,12.0,671.0
2013-09-30,7224.0,VA,Virginia,5.5,62.7,167817.0,64189.0,950661.0,12.0,671.0
2013-10-31,7172.0,VA,Virginia,5.5,62.7,167665.0,64374.0,951891.0,12.0,670.0
2013-11-30,7123.0,VA,Virginia,5.4,62.7,167569.5,64553.0,953081.0,12.0,669.0
2013-12-31,7071.0,VA,Virginia,5.4,62.7,167771.0,64738.0,954311.0,12.0,669.0
2014-01-31,7020.0,VA,Virginia,5.3,62.8,168231.5,64923.0,955541.0,12.0,668.0
2014-02-28,7019.0,VA,Virginia,5.3,62.9,168620.5,65026.0,952372.0,12.0,670.0
2014-03-31,7017.0,VA,Virginia,5.3,62.9,169215.5,65140.0,948863.0,12.0,671.0
2014-04-30,7015.0,VA,Virginia,5.3,62.9,169765.0,65250.0,945467.0,12.0,673.0
2014-05-31,7014.0,VA,Virginia,5.2,62.9,170222.0,65364.0,941958.0,12.0,675.0
2014-06-30,7012.0,VA,Virginia,5.2,62.8,170476.5,65474.0,938562.0,12.0,676.0
2014-07-31,7011.0,VA,Virginia,5.1,62.8,170525.0,65587.0,935053.0,12.0,678.0
2014-08-31,7009.0,VA,Virginia,5.1,62.7,170730.0,65701.0,931544.0,11.0,680.0
2014-09-30,7007.0,VA,Virginia,5.0,62.6,170721.5,65811.0,928149.0,11.0,681.0
2014-10-31,7006.0,VA,Virginia,4.9,62.6,170658.5,65925.0,924640.0,11.0,683.0
2014-11-30,7004.0,VA,Virginia,4.9,62.5,170561.0,66035.0,921244.0,11.0,685.0
2014-12-31,7003.0,VA,Virginia,4.8,62.5,170544.5,66149.0,917735.0,11.0,686.0
2015-01-31,7001.0,VA,Virginia,4.8,62.4,170719.5,66263.0,914226.0,11.0,688.0
2015-02-28,6945.0,VA,Virginia,4.7,62.4,171009.0,66406.0,912923.0,11.0,690.0
2015-03-31,6883.0,VA,Virginia,4.7,62.4,171263.0,66564.0,911481.0,11.0,692.0
2015-04-30,6822.0,VA,Virginia,4.6,62.4,171387.5,66718.0,910085.0,11.0,694.0
2015-05-31,6760.0,VA,Virginia,4.5,62.4,171568.5,66876.0,908643.0,11.0,697.0
2015-06-30,6700.0,VA,Virginia,4.4,62.3,171672.5,67029.0,907247.0,11.0,699.0
2015-07-31,6638.0,VA,Virginia,4.3,62.3,171912.0,67187.0,905805.0,11.0,701.0
2015-08-31,6575.0,VA,Virginia,4.2,62.3,172027.5,67346.0,904362.0,11.0,703.0
2015-09-30,6515.0,VA,Virginia,4.1,62.3,172241.0,67499.0,902967.0,11.0,705.0
2015-10-31,6453.0,VA,Virginia,4.1,62.3,172354.0,67657.0,901524.0,11.0,707.0
2015-11-30,6393.0,VA,Virginia,4.0,62.3,172555.0,67810.0,900129.0,11.0,710.0
2015-12-31,6330.0,VA,Virginia,4.0,62.3,172677.0,67969.0,898686.0,11.0,712.0
2016-01-31,6268.0,VA,Virginia,4.0,62.3,172934.5,68127.0,897244.0,11.0,714.0
2016-02-29,6252.0,VA,Virginia,3.9,62.3,173204.0,68396.0,895595.0,11.0,715.0
2016-03-31,6235.0,VA,Virginia,3.9,62.4,173641.5,68683.0,893833.0,11.0,717.0
2016-04-30,6219.0,VA,Virginia,3.9,62.4,174059.5,68961.0,892128.0,11.0,718.0
2016-05-31,6202.0,VA,Virginia,3.9,62.4,174368.5,69248.0,890366.0,11.0,720.0
2016-06-30,6185.0,VA,Virginia,4.0,62.4,174701.0,69526.0,888660.0,11.0,721.0
2016-07-31,6168.0,VA,Virginia,4.0,62.4,175040.0,69813.0,886898.0,11.0,723.0
2016-08-31,6151.0,VA,Virginia,4.1,62.4,175453.0,70100.0,885136.0,11.0,724.0
2016-09-30,6135.0,VA,Virginia,4.1,62.5,175798.0,70378.0,883430.0,11.0,726.0
2016-10-31,6118.0,VA,Virginia,4.1,62.5,176185.0,70666.0,881668.0,11.0,727.0
2016-11-30,6101.0,VA,Virginia,4.1,62.6,176664.0,70944.0,879963.0,11.0,729.0
2016-12-31,6084.0,VA,Virginia,4.0,62.7,177201.5,71231.0,878200.0,11.0,730.0
2017-01-31,6067.0,VA,Virginia,4.0,62.8,177721.5,71518.0,876438.0,11.0,732.0
2017-02-28,6060.0,VA,Virginia,3.9,62.9,178178.0,71601.0,877087.0,11.0,734.0
2017-03-31,6052.0,VA,Virginia,3.9,63.1,178675.0,71693.0,877806.0,11.0,735.0
2017-04-30,6045.0,VA,Virginia,3.8,63.2,179207.0,71782.0,878501.0,11.0,737.0
2017-05-31,6037.0,VA,Virginia,3.8,63.3,179746.0,71874.0,879219.0,11.0,739.0
2017-06-30,6029.0,VA,Virginia,3.7,63.4,180282.0,71963.0,879915.0,11.0,740.0
2017-07-31,6021.0,VA,Virginia,3.6,63.4,180778.5,72055.0,880633.0,11.0,742.0
2017-08-31,6014.0,VA,Virginia,3.6,63.4,181311.0,72146.0,881352.0,11.0,744.0
2017-09-30,6006.0,VA,Virginia,3.5,63.4,181917.5,72235.0,882047.0,11.0,745.0
2017-10-31,5998.0,VA,Virginia,3.5,63.4,182618.5,72327.0,882766.0,11.0,747.0
2017-11-30,5991.0,VA,Virginia,3.4,63.4,183346.5,72416.0,883461.0,11.0,749.0
2017-12-31,5983.0,VA,Virginia,3.3,63.4,184038.0,72508.0,884179.0,11.0,750.0
2018-01-31,5975.0,VA,Virginia,3.2,63.5,184649.0,72600.0,884898.0,11.0,752.0
2018-02-28,5960.0,VA,Virginia,3.1,63.6,185211.0,72897.0,880145.0,11.0,751.0
2018-03-31,5944.0,VA,Virginia,3.1,63.7,185771.0,73226.0,874884.0,11.0,750.0
2018-04-30,5928.0,VA,Virginia,3.0,63.8,186374.0,73544.0,869791.0,11.0,749.0
2018-05-31,5912.0,VA,Virginia,3.0,63.8,187021.5,73873.0,864530.0,10.0,748.0
2018-06-30,5896.0,VA,Virginia,2.9,63.8,187610.5,74191.0,859437.0,10.0,747.0
2018-07-31,5880.0,VA,Virginia,2.9,63.8,188076.0,74520.0,854176.0,10.0,746.0
2018-08-31,5863.0,VA,Virginia,2.8,63.7,188493.0,74848.0,848914.0,10.0,745.0
2018-09-30,5848.0,VA,Virginia,2.8,63.7,189013.0,75167.0,843822.0,10.0,744.0
2018-10-31,5831.0,VA,Virginia,2.8,63.7,189697.5,75495.0,838560.0,10.0,743.0
2018-11-30,5816.0,VA,Virginia,2.9,63.8,190285.0,75813.0,833468.0,10.0,742.0
2018-12-31,5799.0,VA,Virginia,2.9,63.9,190940.5,76142.0,828206.0,10.0,741.0
2019-01-31,5783.0,VA,Virginia,2.9,64.0,191695.0,76471.0,822944.0,10.0,740.0
2019-02-28,5796.0,VA,Virginia,2.9,64.1,192811.0,,,,742.0
2019-03-31,5811.0,VA,Virginia,2.8,64.2,193988.5,,,,743.0
2019-04-30,5825.0,VA,Virginia,2.8,64.3,195236.0,,,,745.0
2019-05-31,5840.0,VA,Virginia,2.7,64.3,196479.0,,,,747.0
2019-06-30,5855.0,VA,Virginia,2.6,64.4,197606.5,,,,748.0
2019-07-31,5869.0,VA,Virginia,2.6,64.5,198687.5,,,,750.0
2019-08-31,5884.0,VA,Virginia,2.6,64.6,199789.5,,,,752.0
2019-09-30,5898.0,VA,Virginia,2.6,64.6,200990.0,,,,753.0
2019-10-31,5913.0,VA,Virginia,2.5,64.8,201713.0,,,,755.0
2019-11-30,5927.0,VA,Virginia,2.5,64.8,201017.0,,,,757.0
2019-12-31,5942.0,VA,Virginia,2.5,64.8,200068.0,,,,758.0
2020-01-31,5957.0,VA,Virginia,2.5,64.7,199406.0,,,,760.0
2007-01-31,1035.0,VT,Vermont,3.9,68.3,218116.0,49698.0,60609.0,10.0,522.0
2007-02-28,1029.0,VT,Vermont,3.9,68.1,219129.5,49883.0,60754.0,10.0,524.0
2007-03-31,1022.0,VT,Vermont,3.9,68.0,219619.5,50088.0,60915.0,10.0,527.0
2007-04-30,1015.0,VT,Vermont,3.9,67.9,219852.5,50286.0,61071.0,10.0,529.0
2007-05-31,1008.0,VT,Vermont,3.9,67.7,220481.0,50491.0,61232.0,10.0,532.0
2007-06-30,1002.0,VT,Vermont,3.9,67.6,221381.5,50690.0,61388.0,10.0,534.0
2007-07-31,995.0,VT,Vermont,3.9,67.4,222033.5,50895.0,61549.0,10.0,536.0
2007-08-31,988.0,VT,Vermont,4.0,67.3,222306.0,51100.0,61710.0,10.0,539.0
2007-09-30,981.0,VT,Vermont,4.0,67.2,222334.5,51298.0,61866.0,10.0,541.0
2007-10-31,974.0,VT,Vermont,4.0,67.2,222406.5,51503.0,62027.0,10.0,544.0
2007-11-30,968.0,VT,Vermont,4.0,67.1,223116.5,51701.0,62183.0,10.0,546.0
2007-12-31,961.0,VT,Vermont,4.0,67.1,224110.5,51906.0,62344.0,10.0,549.0
2008-01-31,954.0,VT,Vermont,4.0,67.1,225350.5,52111.0,62505.0,10.0,551.0
2008-02-29,975.0,VT,Vermont,4.1,67.1,224862.5,52040.0,63030.0,10.0,555.0
2008-03-31,997.0,VT,Vermont,4.2,67.1,223946.5,51965.0,63592.0,11.0,559.0
2008-04-30,1018.0,VT,Vermont,4.2,67.0,222721.5,51892.0,64136.0,11.0,564.0
2008-05-31,1040.0,VT,Vermont,4.4,67.0,222326.0,51816.0,64698.0,11.0,568.0
2008-06-30,1061.0,VT,Vermont,4.5,66.9,221826.0,51743.0,65241.0,11.0,572.0
2008-07-31,1083.0,VT,Vermont,4.6,66.9,221184.5,51667.0,65803.0,11.0,576.0
2008-08-31,1105.0,VT,Vermont,4.7,66.9,220729.5,51592.0,66365.0,11.0,581.0
2008-09-30,1127.0,VT,Vermont,4.8,66.8,220583.0,51519.0,66908.0,11.0,585.0
2008-10-31,1149.0,VT,Vermont,4.9,66.9,220476.0,51443.0,67470.0,11.0,589.0
2008-11-30,1170.0,VT,Vermont,5.1,66.9,220474.0,51370.0,68014.0,11.0,593.0
2008-12-31,1192.0,VT,Vermont,5.3,66.8,220147.0,51295.0,68575.0,11.0,598.0
2009-01-31,1214.0,VT,Vermont,5.5,66.8,219737.5,51219.0,69137.0,12.0,602.0
2009-02-28,1214.0,VT,Vermont,5.7,66.7,219185.5,51079.0,69565.0,12.0,602.0
2009-03-31,1215.0,VT,Vermont,5.9,66.7,218595.0,50924.0,70039.0,12.0,603.0
2009-04-30,1215.0,VT,Vermont,6.1,66.7,218093.0,50774.0,70498.0,12.0,603.0
2009-05-31,1216.0,VT,Vermont,6.1,66.9,217278.0,50619.0,70973.0,12.0,603.0
2009-06-30,1216.0,VT,Vermont,6.2,66.8,216436.0,50469.0,71431.0,12.0,604.0
2009-07-31,1217.0,VT,Vermont,6.2,66.6,215533.0,50314.0,71906.0,12.0,604.0
2009-08-31,1217.0,VT,Vermont,6.3,66.4,215029.0,50158.0,72380.0,12.0,604.0
2009-09-30,1218.0,VT,Vermont,6.4,66.2,214570.5,50008.0,72839.0,12.0,605.0
2009-10-31,1218.0,VT,Vermont,6.5,66.0,214138.0,49853.0,73313.0,12.0,605.0
2009-11-30,1219.0,VT,Vermont,6.5,65.9,213735.5,49703.0,73772.0,12.0,605.0
2009-12-31,1219.0,VT,Vermont,6.6,65.8,213505.5,49548.0,74246.0,12.0,606.0
2010-01-31,1220.0,VT,Vermont,6.7,65.9,213521.5,49393.0,74720.0,12.0,606.0
2010-02-28,1214.0,VT,Vermont,6.6,65.9,213578.5,49596.0,74464.0,12.0,609.0
2010-03-31,1208.0,VT,Vermont,6.6,66.0,213595.5,49820.0,74180.0,12.0,613.0
2010-04-30,1201.0,VT,Vermont,6.5,66.5,213640.5,50037.0,73905.0,12.0,617.0
2010-05-31,1195.0,VT,Vermont,6.4,66.6,213632.5,50261.0,73621.0,12.0,620.0
2010-06-30,1189.0,VT,Vermont,6.3,66.6,213798.0,50478.0,73347.0,12.0,624.0
2010-07-31,1182.0,VT,Vermont,6.2,66.6,213924.0,50702.0,73063.0,12.0,628.0
2010-08-31,1176.0,VT,Vermont,6.1,66.5,213929.0,50926.0,72779.0,12.0,632.0
2010-09-30,1170.0,VT,Vermont,6.1,66.5,213515.0,51143.0,72504.0,12.0,635.0
2010-10-31,1163.0,VT,Vermont,6.1,66.4,213515.0,51368.0,72220.0,12.0,639.0
2010-11-30,1157.0,VT,Vermont,6.1,66.4,213679.5,51585.0,71946.0,12.0,643.0
2010-12-31,1150.0,VT,Vermont,6.1,66.4,214104.0,51809.0,71662.0,12.0,646.0
2011-01-31,1144.0,VT,Vermont,6.0,66.4,213627.5,52033.0,71378.0,12.0,650.0
2011-02-28,1145.0,VT,Vermont,5.9,66.4,213077.0,52084.0,71397.0,12.0,650.0
2011-03-31,1147.0,VT,Vermont,5.9,66.3,212320.5,52141.0,71418.0,12.0,649.0
2011-04-30,1148.0,VT,Vermont,5.8,66.2,212010.0,52196.0,71438.0,12.0,649.0
2011-05-31,1149.0,VT,Vermont,5.7,66.1,211594.0,52252.0,71460.0,12.0,648.0
2011-06-30,1151.0,VT,Vermont,5.7,66.1,211458.5,52307.0,71480.0,12.0,648.0
2011-07-31,1152.0,VT,Vermont,5.6,66.0,211396.5,52364.0,71501.0,12.0,647.0
2011-08-31,1153.0,VT,Vermont,5.5,66.1,211125.0,52420.0,71522.0,12.0,647.0
2011-09-30,1155.0,VT,Vermont,5.4,66.1,211012.0,52475.0,71542.0,12.0,646.0
2011-10-31,1156.0,VT,Vermont,5.2,66.2,210801.0,52532.0,71563.0,12.0,646.0
2011-11-30,1157.0,VT,Vermont,5.1,66.2,210986.0,52587.0,71584.0,12.0,645.0
2011-12-31,1159.0,VT,Vermont,5.0,66.2,210679.5,52643.0,71605.0,12.0,645.0
2012-01-31,1160.0,VT,Vermont,4.9,66.1,210434.0,52700.0,71626.0,12.0,644.0
2012-02-29,1183.0,VT,Vermont,4.9,66.0,210141.0,52685.0,71810.0,12.0,648.0
2012-03-31,1208.0,VT,Vermont,4.8,66.0,210132.5,52669.0,72006.0,12.0,652.0
2012-04-30,1232.0,VT,Vermont,4.9,65.9,210234.0,52654.0,72197.0,12.0,656.0
2012-05-31,1257.0,VT,Vermont,4.9,65.9,210366.5,52638.0,72393.0,12.0,661.0
2012-06-30,1281.0,VT,Vermont,4.9,65.9,210532.0,52622.0,72584.0,12.0,665.0
2012-07-31,1306.0,VT,Vermont,4.9,65.8,210722.0,52606.0,72780.0,12.0,669.0
2012-08-31,1331.0,VT,Vermont,4.8,65.8,211091.5,52590.0,72977.0,12.0,673.0
2012-09-30,1355.0,VT,Vermont,4.8,65.8,211382.0,52575.0,73167.0,12.0,677.0
2012-10-31,1380.0,VT,Vermont,4.7,65.8,211298.0,52559.0,73364.0,12.0,681.0
2012-11-30,1404.0,VT,Vermont,4.7,65.7,210891.5,52543.0,73554.0,12.0,686.0
2012-12-31,1429.0,VT,Vermont,4.6,65.7,210544.5,52527.0,73750.0,12.0,690.0
2013-01-31,1454.0,VT,Vermont,4.6,65.6,210291.5,52511.0,73947.0,12.0,694.0
2013-02-28,1462.0,VT,Vermont,4.6,65.5,210252.5,52637.0,73820.0,12.0,690.0
2013-03-31,1471.0,VT,Vermont,4.6,65.4,210310.0,52776.0,73680.0,12.0,686.0
2013-04-30,1480.0,VT,Vermont,4.5,65.3,210407.5,52911.0,73544.0,12.0,682.0
2013-05-31,1489.0,VT,Vermont,4.5,65.3,210357.5,53051.0,73404.0,12.0,678.0
2013-06-30,1497.0,VT,Vermont,4.5,65.3,210196.0,53186.0,73268.0,12.0,673.0
2013-07-31,1506.0,VT,Vermont,4.4,65.3,209876.5,53325.0,73127.0,12.0,669.0
2013-08-31,1515.0,VT,Vermont,4.4,65.2,209539.5,53465.0,72987.0,12.0,665.0
2013-09-30,1524.0,VT,Vermont,4.3,65.2,209165.0,53600.0,72851.0,12.0,661.0
2013-10-31,1533.0,VT,Vermont,4.3,65.2,208866.5,53739.0,72711.0,12.0,657.0
2013-11-30,1541.0,VT,Vermont,4.2,65.2,208536.5,53874.0,72575.0,12.0,652.0
2013-12-31,1550.0,VT,Vermont,4.1,65.2,208262.5,54014.0,72434.0,12.0,648.0
2014-01-31,1559.0,VT,Vermont,4.1,65.2,208170.0,54153.0,72294.0,12.0,644.0
2014-02-28,1556.0,VT,Vermont,4.0,65.2,208149.5,54362.0,71554.0,12.0,648.0
2014-03-31,1553.0,VT,Vermont,4.0,65.2,208131.5,54594.0,70734.0,12.0,652.0
2014-04-30,1550.0,VT,Vermont,4.0,65.2,208357.5,54819.0,69941.0,12.0,655.0
2014-05-31,1547.0,VT,Vermont,4.0,65.2,208543.5,55051.0,69121.0,11.0,659.0
2014-06-30,1544.0,VT,Vermont,4.0,65.2,208743.5,55275.0,68328.0,11.0,663.0
2014-07-31,1541.0,VT,Vermont,4.0,65.2,208579.0,55507.0,67508.0,11.0,667.0
2014-08-31,1538.0,VT,Vermont,4.0,65.2,208593.5,55739.0,66688.0,11.0,671.0
2014-09-30,1535.0,VT,Vermont,4.0,65.2,208688.0,55963.0,65895.0,11.0,675.0
2014-10-31,1532.0,VT,Vermont,4.0,65.2,208911.5,56195.0,65076.0,11.0,679.0
2014-11-30,1529.0,VT,Vermont,3.9,65.2,208996.5,56419.0,64282.0,11.0,683.0
2014-12-31,1526.0,VT,Vermont,3.9,65.2,208982.5,56651.0,63463.0,11.0,687.0
2015-01-31,1523.0,VT,Vermont,3.8,65.2,209125.5,56883.0,62643.0,10.0,691.0
2015-02-28,1492.0,VT,Vermont,3.7,65.2,209386.5,56943.0,63041.0,10.0,693.0
2015-03-31,1457.0,VT,Vermont,3.7,65.2,209853.0,57009.0,63481.0,11.0,696.0
2015-04-30,1424.0,VT,Vermont,3.6,65.1,210123.0,57073.0,63907.0,11.0,699.0
2015-05-31,1390.0,VT,Vermont,3.6,65.0,210322.0,57139.0,64347.0,11.0,702.0
